 do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 8555526572844 ;SP ;ARACATUBA ;CONJ HAB DR ANTONIO ;RUA ANTONIO DOS SANTOS RIBEIRO, N. 174, Apto 203, BL 04 VG 118 ;135.000,00;135.000,00;0.00;Apartamento, 0.00 de área total, 47.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526572844
 8555528487089 ;SP ;ARACATUBA ;PARQUE ADORATE ;RUA ANTONIO DOS SANTOS RIBEIRO, N. 174, Apto 402, BL 01 VAGA 07 ;128.472,77;128.472,77;0.00;Apartamento, 0.00 de área total, 45.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555528487089
 8787705625897 ;SP ;ARACATUBA ;CJ HAB CLAUDIONOR ;TRAVESSA ERNESTO NAZARET, N. 70, Apto 104, BL 11 ;145.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705625897
 8787707330100 ;SP ;ARACATUBA ;GOULART ;ESTRADA VICINAL FAUDE CHADE, N. 399, Apto 204, BL 13 ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707330100
 8787709766401 ;SP ;ARACATUBA ;ARACATUBA ;RUA OITO, N. 51, LT 05, QD H ;158.567,21;158.567,21;0.00;Casa, 0.00 de área total, 49.18 de área privativa, 140.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709766401
 8787709833303 ;SP ;ARACATUBA ;PARQUE APOTEOSE ;ESTRADA VICINAL FAUSE CHADE, N. 455, Apto 204, BL 01 PV 2 ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709833303
 8555535051304 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL DOUTOR ANTONIO VIL ;RUA ANTONIO DOS SANTOS RIBEIRO, N. 174, Apto 107, BL 03 ;124.000,00;124.000,00;0.00;Apartamento, 0.00 de área total, 45.92 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535051304
 8787702521071 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL DOUTOR ANTONIO VIL ;RUA ANTONIO DOS SANTOS RIBEIRO, N. 300, Apto 403, BL 12 ;134.000,00;134.000,00;0.00;Apartamento, 0.00 de área total, 43.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702521071
 10171528 ;SP ;ARACATUBA ;VILA MENDONCA ;RUA SAO PAULO, N. 915 ;1.155.000,00;1.155.000,00;0.00;Casa, 0.00 de área total, 414.22 de área privativa, 422.34 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171528
 8555512209912 ;SP ;ARACATUBA ;AEROPORTO ;VIA AGNALDO FERNANDES, N. SN, CS 406 ;147.200,00;147.200,00;0.00;Casa, 0.00 de área total, 52.47 de área privativa, 80.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512209912
 8412200006544 ;SP ;ARACATUBA ;CENTRO ;RUA MANOEL JOAQUIM DE SOUZA, N. 236, L 14 QD 07 ;83.000,00;83.000,00;0.00;Casa, 0.00 de área total, 40.28 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8412200006544
 8444404325417 ;SP ;ARACATUBA ;CENTRO ;RUA JOAO FERRARI, N. 40, LT 23 QD P ;107.000,00;107.000,00;0.00;Casa, 0.00 de área total, 40.28 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404325417
 8787712038403 ;SP ;ARACATUBA ;ROSELE ;RUA NOEL ROSA, N. 719, Apto 404, BL 07  04 PAVIMENTO ;182.000,00;182.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712038403
 8555517034185 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 2011, Apto 405, BLOCO 19 30 ANDAR VAGA DE GARAGEM 797 ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 47.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517034185
 8555524688969 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 2011, Apto 104, BL 24 GARAGEM 612 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 40.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524688969
 8787711774742 ;SP ;ARACATUBA ;UMUARAMA ;AVENIDA UMUARAMA, N. 1400, Apto 401, BL 02 ;147.000,00;147.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711774742
 8787705594401 ;SP ;ARACATUBA ;MORADA DOS NOBRES ;TRAVESSA ERNESTO NAZARET, N. 70, Apto 102, BL 02 ;131.000,00;131.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705594401
 8787711824804 ;SP ;ARACATUBA ;CHACARAS TV ;RUA NOEL ROSA, N. 719, Apto 403, BL 08 ;139.000,00;139.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711824804
 8787712101180 ;SP ;ARACATUBA ;CHACARAS TV ;RUA NOEL ROSA, N. 719, Apto 302, BL 05 ;139.000,00;139.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712101180
 8787714016709 ;SP ;ARACATUBA ;CHACARAS TV ;RUA NOEL ROSA, N. 719, Apto 103, BL 03 ;146.000,00;146.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714016709
 8444417407751 ;SP ;ARACATUBA ;ALVORADA ;RUA NOROESTE, N. 1167, LT 19 QD 67 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 63.75 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417407751
 8787708308809 ;SP ;ARACATUBA ;CHACARAS DE RECREIO MONTEIRO ;RUA ANSELMO CANATO, N. 93, LT 13, QD K ;139.000,00;139.000,00;0.00;Casa, 0.00 de área total, 49.18 de área privativa, 140.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708308809
 8787703947510 ;SP ;ARACATUBA ;SANTA LUZIA ;ESTRADA VICINAL FAUSE CHADE, N. 471, Apto 404, BL 15 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703947510
 8444423940270 ;SP ;ARACATUBA ;AGUA BRANCA I ;RUA AUREA DE OLIVEIRA DOS SANTOS, N. 1148, QD Y LT 15 ;155.000,00;155.000,00;0.00;Casa, 0.00 de área total, 62.30 de área privativa, 125.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423940270
 8444427407819 ;SP ;ARACATUBA ;RESIDENCIAL JARDIM ATLANTICO ;RUA JOSE TREVISAN BACELAR, N. 346, LOTE 31 QUADRA 18 ;133.537,72;130.000,00;0.00;Casa, 0.00 de área total, 55.59 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427407819
 8787709831904 ;SP ;ARACATUBA ;JARDIM PAULISTA ;ESTRADA VICINAL FAUSE CHADE, N. 399, Apto 301, BL 15 ;138.689,00;135.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709831904
 8787711494723 ;SP ;ARACATUBA ;CHACARAS TV ;RUA NOEL ROSA, N. 719, Apto 202, BL 07 ;126.122,44;120.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711494723
 8787709260320 ;SP ;ARACATUBA ;GOULART ;ESTRADA VICINAL FAUSE CHADE, N. 399, Apto 304, BL 20 ;139.534,71;130.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709260320
 8787701695629 ;SP ;ARACATUBA ;FAZENDA DO ESTADO ;ESTRADA VICINAL FAUSE CHADE, N. 471, Apto 404, BL 08 ;123.791,91;115.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701695629
 8555529221317 ;SP ;ARACATUBA ;CONJUNTO HABITACIONAL PEDRO PERRI ;RUA HONORIO DE OLIVEIRA CAMARGO JUNIOR, N. 420, Apto 4, BL 03 ;117.448,00;105.000,00;0.00;Apartamento, 0.00 de área total, 52.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529221317
 8555531377108 ;SP ;ARARAQUARA ;DOUTOR TANCREDO DE ALMEIDA NEVES ;AVENIDA ENGENHEIRO DOMINGOS FERRARI JUNIOR, N. 964, Apto 2, BLOCO 04 ;80.359,00;145.000,00;44.58;Apartamento, 0.00 de área total, 49.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531377108
 8787702192175 ;SP ;ARARAQUARA ;JARDIM AMERICA VILA ;AVENIDA AMERICA, N. 917, Apto 104, BL 10 ;75.000,00;125.000,00;40.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702192175
 1555527958764 ;SP ;ARARAQUARA ;JARDIM ARCO-IRIS ;AVENIDA DO AEROPORTO ATUAL AV. PEDRO MORELLI E A, QD04, LT03 ;552.976,00;856.000,00;35.40;Terreno, 2007.38 de área total, 0.00 de área privativa, 2007.38 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555527958764
 8787702465198 ;SP ;ARARAQUARA ;JARDIM AMERICA ;AVENIDA AMERICA, N. 917, Apto 102, BLOCO 03 ;98.350,00;140.500,00;30.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702465198
 8444414905920 ;SP ;ARARAQUARA ;JARDIM ARARAQUARA ;RUA MAURICIO GALLI, N. 1215, Apto 104, TERREO OU 1 PAVIMENTO BLOCO 12 ;115.500,00;165.000,00;30.00;Apartamento, 0.00 de área total, 45.16 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414905920
 8444415215049 ;SP ;ARARAQUARA ;JARDIM ADALBERTO FREDERICO DE OLIVEIRA R ;RUA JUIZ DE DIREITO CARLOS ALBERTO MELLUSO ANTIGA, N. 1034, QD 24 LT 38 ;99.400,00;142.000,00;30.00;Casa, 0.00 de área total, 59.15 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415215049
 8555538799628 ;SP ;ARARAQUARA ;JARDIM RESIDENCIAL PARAISO ;AVENIDA PROFESSOR GUSTAVO FLEURY CHARMELLOT, N. 372, Apto 3, BL C TORRE 04 ;122.500,00;175.000,00;30.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538799628
 10140904 ;SP ;ARARAQUARA ;JARDIM GARDENIAS ;RUA MARIA CRISTINA LEMOS GIRALDI, N. S/N, LOTE 10, QUADRA 10 ;408.800,00;584.000,00;30.00;Terreno, 0.00 de área total, 0.00 de área privativa, 2163.98 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10140904
 8787704337324 ;SP ;ARARAQUARA ;CAMPOS VILLE ;RUA ARISTIDES FERNANDES  14 BTORRE 6, N. 459, Apto 14, PAVIMENTO 1  1 ANDAR BLOCO B  TORRE 6 ;107.116,53;150.000,00;28.59;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704337324
 8555538051402 ;SP ;ARARAQUARA ;JARDIM RESIDENCIAL PARAISO ;AVENIDA PROFESSOR GUSTAVO FLEURY CHARMILLOT, N. 372, Apto 3, BL C TORRE 01 ;117.394,88;150.000,00;21.74;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538051402
 8787702174126 ;SP ;ARARAQUARA ;JARDIM RESIDENCIAL PARAISO ;AVENIDA PROFESSOR GUSTAVO FLEURY CHARMILLOT, N. 112, Apto 2, BL C TORRE 02 ;135.623,89;156.000,00;13.07;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702174126
 8787708031602 ;SP ;ARARAQUARA ;CAMPOS VILLE ;RUA ARISTIDES FERNANDES, N. 485, Apto 3, BL B TR 01 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708031602
 8787708258860 ;SP ;ARARAQUARA ;CAMPOS VILLE ;RUA ARISTIDES FERNANDES, N. 485, Apto 32, BL B TORRE 1 ;159.500,00;159.500,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708258860
 8787708374593 ;SP ;ARARAQUARA ;CAMPOS VILLE ;RUA ARISTIDES FERNANDES, N. 485, Apto 31, BL C TORRE 2 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708374593
 8787711926186 ;SP ;ARARAQUARA ;CAMPOS VILLE ;RUA ARISTIDES FERNANDES, N. 485, Apto 23, BL B TORRE 3 ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711926186
 8787703835339 ;SP ;ARARAQUARA ;VILA MELHADO ;AVENIDA NOSSA SENHORA DAS GRACAS, N. 563, Apto 1410, . ;240.000,00;240.000,00;0.00;Apartamento, 0.00 de área total, 48.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703835339
 8787704270998 ;SP ;ARARAQUARA ;VILA MELHADO ;AVENIDA NOSSA SENHORA DAS GRACAS, N. 563, Apto 612, 0 ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 51.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704270998
 8555525385137 ;SP ;ARARAQUARA ;PARQUE LARANJEIRAS ;RUA PAULINO RODELLA, N. 1234, Apto 401, BL 16 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 45.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525385137
 8555537835353 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL IGUATEMI ;AVENIDA MIGUEL BUCALEM, N. 468, Apto 103, BL 15 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 49.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537835353
 8555538134863 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL IGUATEMI ;AVENIDA MIGUEL BUCALEM, N. 468, Apto 303, 3 PAV, BL 15, 2 ANDAR ;128.000,00;128.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538134863
 8555538254729 ;SP ;ARARAQUARA ;PARQUE RESIDENCIAL IGUATEMI ;AVENIDA MIGUEL BUCALEM, N. 468, Apto 301, BL 15 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538254729
 10177950 ;SP ;ARARAQUARA ;JARDIM SANTA CLARA (VILA XAVIER) ;AVENIDA NELSON MARIOTTINI (ANTIGA AVENIDA I), N. 00, QD 06, LT 14 ;317.000,00;317.000,00;0.00;Casa, 0.00 de área total, 140.00 de área privativa, 264.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10177950
 1444411368217 ;SP ;ARARAQUARA ;JARDIM MORUMBI ;RUA CASTRO ALVES, N. 2043, Apto 63, TORRE 1 ED BEIJA FLOR ANDAR 6 ;745.000,00;745.000,00;0.00;Apartamento, 0.00 de área total, 140.29 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411368217
 8787703264072 ;SP ;ARARAQUARA ;JARDIM RESIDENCIAL PARAISO ;AVENIDA PROFESSOR GUSTAVO FLEURY CHARMILLOT, N. 112, Apto 11, BL D, TORRE 3 ;155.500,00;155.500,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703264072
 10142160 ;SP ;ARARAQUARA ;JARDIM DOS FLAMBOYANTS ;AVENIDA SARGENTO POLICIA MILITAR LUIZ PERCIO DAM, N. S/N, QUADRA A, LOTE 30 ;185.000,00;185.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 308.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10142160
 10142161 ;SP ;ARARAQUARA ;JARDIM DOS FLAMBOYANTS ;AVENIDA MARIA DE LOURDES SILVA CAMARINI, N. 10, LOTE 10, QUADRA M ;169.500,00;169.500,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 308.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10142161
 1555513827794 ;SP ;ARARAQUARA ;JARDIM SERRA AZUL ;AVENIDA TENENTE PM CIRO MONTEIRO DA SILVA, N. 724, LT226 QDL ;142.500,00;142.500,00;0.00;Casa, 0.00 de área total, 69.99 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555513827794
 8787704301974 ;SP ;ARARAQUARA ;JARDIM QUITANDINHA II ;AVENIDA D, N. 173, Apto 302, BL 12 ;166.000,00;166.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704301974
 8787704412725 ;SP ;ARARAQUARA ;JARDIM QUITANDINHA II ;AVENIDA D, N. 173, Apto 103, 1PAV BL10 ;135.000,00;135.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704412725
